e_t_x,e_t_y,e_t_z,e_r_x,e_r_y,e_r_z,e_r_w,d_t_z,d_t_y,d_t_x,d_r_x,d_r_y,d_r_z,d_r_w,c_t_x,c_t_y,c_t_z,c_r_x,c_r_y,c_r_z,c_r_w,speed
0.0059999999999999,-0.003,-0.001,-0.0029999999999999,0.005,-0.004,-0.001,-0.0089999999999999,-0.005,0.004,-0.0249999999999999,0.0489999999999999,-0.03,-0.009,-0.002,-0.0009999999999998,0.0,0.001,0.0,0.001,0.0,fast
-0.002,0.001,0.001,-0.001,0.001,-0.002,-0.004,-0.025,0.0,0.002,0.006,0.006,-0.006,-0.0049999999999999,-0.0009999999999999,0.0009999999999998,0.001,-0.002,0.0,0.0019999999999999,0.0,fast
-0.001,0.001,0.0,0.001,0.001,0.0,0.0,-0.012,0.002,0.001,-0.005,0.005,-0.004,0.016,0.0,0.0,0.001,-0.002,0.0,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.024,-0.008,-0.002,0.0139999999999999,0.0129999999999999,-0.015,0.026,0.002,0.0009999999999998,0.0,-0.0009999999999999,-0.001,0.0,0.0,fast
-0.0,0.0,0.0,0.003,-0.002,0.001,-0.002,0.0159999999999999,-0.002,-0.004,-0.004,0.003,-0.002,-0.004,0.0029999999999999,0.0,-0.001,-0.001,0.0,0.0,0.0,fast
0.001,0.0,0.001,-0.0029999999999999,0.001,-0.001,0.0,-0.0089999999999999,-0.001,0.002,0.008,0.02,-0.02,-0.005,0.003,-0.0010000000000003,0.0,0.001,-0.001,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.011,0.002,-0.004,-0.0139999999999999,0.0229999999999999,-0.015,0.032,-0.0,-0.001,0.0,-0.001,-0.003,0.003,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,fast
0.0209999999999999,-0.003,0.0,-0.004,0.009,-0.007,0.0039999999999999,-0.0,0.0,0.0,0.001,0.0,0.0,0.0,-0.0019999999999999,0.0009999999999998,-0.001,-0.002,0.0,-0.001,0.001,fast
0.01,0.0,0.001,-0.002,-0.001,0.001,-0.003,-0.0,0.0,0.0,0.001,0.0,0.0,0.0,-0.003,0.0,0.0,-0.001,0.0,0.0,0.0,fast
0.0039999999999999,0.003,0.0,0.002,-0.002,0.001,-0.005,-0.0,0.002,0.0,0.001,0.011,-0.009,-0.003,-0.003,0.0,0.0,0.003,0.0,0.001,0.0,fast
0.001,0.0,0.0,0.004,0.009,-0.007,0.0039999999999999,-0.023,0.016,0.0129999999999999,0.015,-0.007,0.002,0.0139999999999999,-0.0009999999999999,-0.0009999999999998,0.001,0.001,0.0,0.0,0.0,fast
-0.0,0.001,0.001,0.0,-0.001,0.0,0.001,-0.0249999999999999,0.002,0.002,-0.006,-0.021,0.018,-0.0119999999999999,0.0,0.0019999999999997,0.002,0.0,-0.0009999999999999,0.0,0.0,fast
-0.0,0.0,0.0,0.001,0.002,-0.002,0.001,0.015,-0.001,0.004,0.146,1.393,1.4249999999999998,-0.02,0.001,0.0,-0.001,0.001,-0.0009999999999999,0.0,0.0,fast
-0.0,-0.001,-0.001,0.002,0.002,-0.002,-0.006,0.044,-0.002,-0.006,0.0,0.038,-0.033,-0.008,0.005,0.0009999999999998,-0.002,0.0029999999999999,-0.003,0.005,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.043,0.0,-0.003,0.061,0.3429999999999999,-0.1589999999999999,-0.003,0.002,-0.002,0.002,-0.001,-0.033,0.028,-0.012,0.004,-0.004,-0.001,0.005,-0.001,-0.001,-0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0269999999999999,0.0,0.0039999999999999,-0.0049999999999999,0.001,0.006,0.054,-0.0,0.0,0.0,-0.001,0.0,0.0,-0.001,-0.001,0.0,0.001,-0.007,-0.0009999999999999,0.0,0.001,fast
0.0229999999999999,-0.016,-0.008,0.044,0.0259999999999999,-0.025,0.008,-0.0,0.0,0.0,0.0,0.001,-0.001,-0.0009999999999999,-0.0019999999999999,0.0009999999999998,0.0,-0.001,-0.0009999999999999,-0.001,0.0,fast
0.0229999999999999,-0.002,0.002,-0.0049999999999999,0.02,-0.012,0.058,-0.0,0.001,0.0,0.003,-0.002,0.001,0.0029999999999999,-0.003,0.0009999999999998,0.0,0.0,-0.001,-0.0009999999999999,0.0,fast
-0.0069999999999999,0.0,-0.002,0.009,-0.01,0.008,-0.002,-0.0,0.0,0.0,-0.004,0.011,-0.008,0.001,-0.004,-0.0009999999999998,0.001,-0.001,0.001,0.001,0.0,fast
-0.0,0.0,0.0,-0.002,0.007,-0.005,0.006,-0.0209999999999999,0.001,0.005,0.0249999999999999,0.239,-0.0709999999999999,0.03,-0.002,-0.0020000000000002,0.0,0.001,0.0,-0.005,0.0,fast
0.001,0.0,0.0,-0.001,-0.001,0.001,-0.003,-0.018,0.0,0.002,-0.003,-0.011,0.007,0.0,0.0,0.0009999999999998,0.001,0.001,0.0,0.002,0.0,fast
-0.0,0.0,0.0,0.0029999999999999,-0.002,0.001,0.0,-0.002,-0.002,0.0,0.0279999999999999,-0.008,0.001,0.005,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,fast
-0.0,0.001,0.0,0.002,0.001,0.0,0.001,0.03,-0.002,-0.007,-0.0199999999999999,0.026,-0.022,-0.0259999999999999,0.003,0.0009999999999998,0.0,-0.001,-0.002,0.001,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.001,0.001,0.0,-0.0039999999999999,0.006,-0.005,0.0029999999999999,-0.0029999999999999,0.002,0.0,-0.011,0.028,-0.022,0.005,0.0039999999999999,-0.0019999999999997,-0.001,0.002,0.0,-0.003,0.0,fast
-0.0399999999999999,0.004,-0.001,-0.004,-0.046,0.029,-0.008,-0.0,0.0,0.0,0.0,-0.003,0.003,0.001,0.001,0.0009999999999998,-0.001,0.0019999999999999,0.002,0.0,0.0,fast
-0.016,0.0,0.002,0.008,-0.0089999999999998,0.009,0.013,-0.0,0.0,0.001,-0.001,0.0,0.0,-0.001,0.0,0.0,0.0,-0.0019999999999999,0.0009999999999999,-0.0009999999999999,0.0,fast
0.017,-0.003,-0.002,-0.005,-0.019,0.014,-0.03,0.001,0.0,0.0,-0.0019999999999999,0.002,-0.002,0.0,-0.0019999999999999,0.0009999999999998,0.0,0.002,0.0009999999999999,-0.0009999999999999,-0.001,fast
0.0249999999999999,-0.001,0.001,-0.018,0.014,-0.007,0.015,0.001,0.0,0.0,0.0,0.001,-0.001,0.0,-0.0029999999999999,0.0,0.0,-0.002,0.0,-0.0009999999999999,0.0,fast
0.004,0.0,-0.003,0.002,-0.004,0.002,-0.001,-0.0,0.0,-0.001,-0.003,-0.001,0.001,0.0009999999999999,-0.0039999999999999,-0.0019999999999997,0.001,0.002,0.0009999999999999,0.002,-0.001,fast
-0.0,0.0,0.0,0.0059999999999999,-0.002,0.0,-0.005,-0.012,0.001,0.003,0.0079999999999999,0.172,-0.0699999999999999,0.017,-0.0019999999999999,-0.0020000000000002,0.001,0.004,-0.0009999999999999,0.001,0.0,fast
-0.0,-0.001,0.0,0.001,-0.002,0.002,0.0,-0.028,-0.002,0.0039999999999999,0.002,-0.032,0.0199999999999999,-0.002,0.0,0.0010000000000003,0.001,0.0,-0.001,0.0,0.0,fast
0.0139999999999999,-0.007,-0.0059999999999999,0.001,-0.002,0.0,-0.007,-0.007,0.006,0.0,0.0189999999999999,-0.013,0.009,-0.0019999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.001,0.001,0.0,0.0009999999999999,0.0,0.0,0.002,0.0579999999999999,0.018,-0.0189999999999999,-0.003,-0.031,0.024,-0.035,0.0039999999999999,0.0019999999999997,-0.002,-0.003,-0.003,0.005,0.0,fast
-0.001,0.0,0.0,0.0,0.003,-0.004,-0.0029999999999999,0.0259999999999999,-0.002,-0.0089999999999999,0.013,-0.008,0.004,-0.007,0.0069999999999999,-0.0009999999999998,-0.001,0.0,-0.001,0.0009999999999999,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.039,0.01,0.001,-0.0019999999999999,-0.0999999999999999,0.0639999999999999,-0.005,-0.0,0.0,0.0,0.001,-0.001,0.0,0.003,-0.0009999999999999,0.0010000000000003,0.0,0.004,-0.0049999999999999,0.004,-0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.0159999999999999,0.0,-0.0029999999999999,0.0,-0.005,0.0029999999999998,-0.009,-0.0,0.0,0.0,0.0,-0.001,0.001,-0.0009999999999999,-0.0019999999999999,0.0,0.0,0.004,0.0,0.001,0.0,fast
0.0249999999999999,-0.005,0.004,-0.008,0.013,-0.011,0.01,-0.0,0.0,0.0,0.0,0.001,0.0,0.0,-0.004,0.0010000000000003,-0.001,-0.004,-0.0009999999999999,0.0,0.0,fast
0.001,0.002,-0.0039999999999999,-0.014,0.016,-0.013,0.003,-0.0,0.0,-0.001,-0.001,0.003,-0.002,0.003,-0.005,-0.0009999999999998,0.0,-0.001,-0.001,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.001,0.001,0.0,0.003,-0.006,0.005,-0.001,-0.046,0.018,0.014,-0.023,-0.009,0.012,0.016,-0.002,0.004,0.0,-0.004,-0.001,-0.0049999999999999,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0,0.0,0.0,0.004,0.0,-0.001,-0.0059999999999999,0.04,-0.004,-0.0119999999999999,0.0239999999999999,0.015,-0.016,-0.0059999999999999,0.007,0.0,-0.002,-0.002,-0.0019999999999999,0.003,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.015,-0.005,-0.003,0.0409999999999999,0.0589999999999999,-0.0389999999999999,0.001,0.002,0.003,-0.001,0.0089999999999999,0.009,-0.008,0.008,0.003,-0.0020000000000002,-0.001,0.002,-0.001,-0.0029999999999999,0.0,fast
-0.02,-0.003,-0.0009999999999999,0.005,-0.01,0.006,-0.002,-0.001,-0.001,0.001,-0.001,-0.003,0.002,-0.001,0.001,0.0009999999999998,0.0,-0.001,0.0,0.001,0.0,fast
-0.018,-0.001,0.001,0.0,-0.012,0.012,0.012,-0.0,0.0,0.0,-0.001,0.001,-0.001,0.0,0.0,0.0009999999999998,0.001,-0.004,0.002,-0.001,0.001,fast
0.0259999999999999,-0.009,-0.0009999999999999,-0.0119999999999999,0.0219999999999999,-0.024,-0.028,-0.0,0.0,0.0,-0.001,0.0,0.001,0.0,-0.0019999999999999,0.0,0.0,0.003,0.0,-0.0009999999999999,0.0,fast
0.0229999999999999,0.0,-0.005,0.0079999999999999,-0.014,0.009,-0.0079999999999999,0.0019999999999999,-0.001,-0.001,0.0,-0.001,0.001,0.001,-0.0029999999999999,0.0,0.0,-0.001,0.001,0.0,0.0,fast
-0.0,0.001,0.001,-0.0039999999999999,0.012,-0.01,0.001,-0.001,0.001,0.0,-0.003,0.0,0.0,-0.001,-0.004,-0.0010000000000003,0.002,-0.001,0.001,0.001,0.0,fast
-0.001,0.0,0.001,0.005,-0.013,0.012,0.0089999999999999,-0.0119999999999999,0.003,0.005,0.003,0.06,-0.017,-0.0049999999999999,-0.003,-0.0020000000000002,0.001,0.0079999999999999,0.001,0.0,-0.001,fast
-0.002,0.001,0.0,0.0,-0.001,0.001,-0.001,-0.028,0.005,0.006,-0.0059999999999999,-0.023,0.021,0.0,-0.001,0.0,0.001,0.003,0.001,0.001,0.0,fast
-0.001,0.001,0.001,0.0,-0.001,0.001,-0.001,-0.0,0.002,0.001,0.0099999999999999,0.007,-0.013,0.037,0.001,0.0010000000000003,0.0,-0.004,-0.001,0.001,0.001,fast
0.001,0.0,0.001,0.001,0.0,0.0,0.001,0.025,0.002,-0.003,-0.01,-0.024,0.022,-0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.002,-0.001,0.0,-0.001,-0.001,0.002,0.001,0.036,-0.004,-0.008,-0.01,-0.002,0.002,-0.027,0.008,-0.0019999999999997,-0.002,0.0,0.0,-0.001,0.0,fast
0.003,0.0,0.0,0.0019999999999999,0.008,-0.007,-0.003,-0.013,0.002,0.004,0.0059999999999999,0.022,-0.019,0.0209999999999999,0.009,-0.0029999999999996,-0.001,0.005,0.0039999999999999,-0.0069999999999999,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.0389999999999999,-0.008,0.005,0.013,-0.015,0.013,0.013,-0.0,0.0,0.0,-0.004,0.003,-0.002,0.0,0.0009999999999999,0.0019999999999997,0.001,-0.0029999999999999,0.003,0.001,0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.0219999999999999,0.004,0.0019999999999999,-0.012,-0.076,0.1,0.1159999999999999,-0.001,0.001,0.0,0.0,0.0,0.0,0.0,-0.002,0.0010000000000003,0.0,-0.001,0.0,-0.001,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.003,0.001,0.002,0.004,-0.032,0.023,-0.016,-0.0029999999999999,0.003,0.001,-0.001,0.019,-0.014,0.0059999999999999,-0.003,-0.0019999999999997,0.0,0.0,0.001,0.002,0.0,fast
-0.003,0.0,0.001,0.0,0.0,0.001,0.0,-0.0269999999999999,0.009,0.038,-0.046,-0.1619999999999999,0.083,-0.004,-0.001,0.0009999999999998,0.0,0.0,0.0,-0.001,0.0,fast
-0.0,0.0,-0.001,0.0,-0.001,0.001,0.0,-0.023,0.002,-0.001,0.01,-0.022,0.014,-0.017,0.0,0.0,0.0,0.0,0.001,-0.002,0.0,fast
-0.002,0.001,0.0,0.0,0.0,-0.001,0.0,0.018,-0.012,-0.002,0.001,0.019,-0.019,0.0209999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.002,-0.002,-0.001,-0.001,0.0,0.0,0.0,0.0189999999999999,0.001,-0.004,-0.002,0.031,-0.026,0.0139999999999999,0.003,0.0010000000000003,-0.002,-0.001,0.0,0.0,0.0,fast
0.007,-0.003,-0.003,0.002,0.004,-0.003,-0.001,-0.005,-0.001,0.0029999999999999,-0.009,0.01,-0.008,-0.013,0.004,-0.0009999999999998,-0.001,0.0,0.0,0.0,0.0,fast
0.043,-0.025,-0.02,-0.022,0.138,-0.0579999999999999,-0.022,-0.002,0.001,0.001,-0.002,0.014,-0.011,0.002,0.003,0.0,-0.001,0.0029999999999999,0.0019999999999999,-0.003,0.0,fast
-0.0169999999999999,0.0,0.002,0.0,-0.023,0.018,0.002,-0.001,-0.001,0.0,-0.001,-0.001,0.001,-0.0019999999999999,0.0,0.0009999999999998,0.0,0.001,0.0,-0.0019999999999999,0.0,fast
-0.003,0.004,-0.003,0.009,0.008,-0.004,0.0109999999999999,-0.0,0.0,0.0,-0.0009999999999999,0.0,0.0,0.002,0.0,0.0,0.0,-0.002,0.002,0.0009999999999999,0.0,fast
0.022,-0.006,-0.0079999999999999,0.002,-0.005,0.005,0.0059999999999999,-0.0,0.0,0.0,0.001,-0.001,0.0,0.0,-0.0019999999999999,0.0010000000000003,-0.001,-0.003,0.001,0.002,0.0,fast
0.0199999999999999,-0.003,0.001,-0.019,0.003,-0.004,-0.02,-0.0,0.001,0.0,0.001,-0.001,0.001,0.0,-0.003,-0.0009999999999998,0.0,0.0,0.0,0.0,0.0,fast
-0.003,-0.001,0.001,-0.001,0.013,-0.011,0.0,0.004,-0.002,-0.001,-0.003,0.017,-0.013,0.0019999999999999,-0.004,-0.0030000000000001,0.001,0.0,0.001,0.001,0.0,fast
-0.0,0.001,0.001,-0.003,0.006,-0.005,-0.004,-0.023,0.016,0.011,-0.0589999999999999,-0.0479999999999999,0.031,-0.0269999999999999,-0.001,0.0009999999999998,0.001,0.0029999999999999,0.0,0.003,0.0,fast
-0.0,-0.001,0.0,-0.001,0.001,-0.001,-0.002,-0.018,-0.004,0.002,-0.003,-0.005,0.0029999999999998,-0.024,0.001,0.0,0.002,0.001,0.0,-0.001,0.0,fast
0.001,0.001,0.0,0.0,0.002,-0.002,0.001,0.016,-0.008,0.0019999999999999,0.005,-0.0449999999999999,0.047,0.038,0.002,0.0,0.0,0.0,-0.0009999999999999,0.001,0.0,fast
0.001,0.0,0.0,0.001,-0.002,0.002,0.0,0.022,0.002,-0.0069999999999999,0.005,-0.014,0.009,-0.021,0.0029999999999999,0.0009999999999998,0.0,-0.0029999999999999,-0.001,0.001,0.001,fast
0.001,0.001,0.0,0.0039999999999999,-0.002,0.001,-0.002,-0.001,0.001,0.003,-0.008,-0.003,0.004,0.0089999999999999,0.0039999999999999,-0.0009999999999998,0.0,0.0,0.0,0.0,0.0,fast
-0.0089999999999999,-0.001,0.008,-0.0409999999999999,-0.241,0.0819999999999999,-0.04,-0.001,0.001,0.001,0.001,-0.006,0.005,-0.002,0.002,-0.0009999999999998,0.002,0.0059999999999999,0.0009999999999999,-0.0029999999999999,0.0,fast
-0.026,0.001,0.0,0.0139999999999999,-0.008,0.006,-0.0029999999999999,-0.001,0.001,0.0,0.0,0.001,-0.001,0.0,0.0,0.0009999999999998,0.0,0.002,0.001,0.002,0.0,fast
0.011,0.0,0.002,-0.021,-0.005,0.005,-0.006,-0.001,0.0,0.0,0.0,0.0,0.001,0.0,-0.001,0.0,-0.001,0.002,0.001,0.0,0.0,fast
0.02,-0.003,-0.001,0.0049999999999999,-0.006,0.01,0.031,-0.001,0.0,0.0,0.0,0.004,-0.003,0.001,-0.0029999999999999,0.0010000000000003,-0.001,0.0,0.0,-0.001,0.0,fast
0.012,0.001,0.001,0.0029999999999999,-0.009,0.007,-0.0039999999999999,0.001,0.0,0.0,0.0,0.001,0.0,-0.001,-0.004,-0.0009999999999998,-0.001,-0.001,0.001,-0.001,0.0,fast
-0.001,0.001,0.001,0.0,-0.005,0.002,-0.019,-0.0069999999999999,0.002,0.002,-0.007,0.008,-0.004,0.009,-0.0029999999999999,-0.004,0.0,0.001,0.0,0.0,0.0,fast
0.001,-0.001,0.001,0.0019999999999999,-0.003,0.002,-0.001,-0.047,0.005,0.0099999999999999,-0.011,0.03,-0.0149999999999999,0.0119999999999999,-0.001,0.0019999999999997,0.001,0.0029999999999999,-0.0019999999999999,0.004,0.0,fast
0.0009999999999999,-0.001,0.0,-0.0009999999999999,-0.002,0.002,-0.001,-0.0169999999999999,0.005,0.0,-0.03,0.013,-0.004,0.008,0.0,0.0009999999999998,0.0,-0.005,-0.001,0.0,0.001,fast
-0.0,-0.001,0.0,-0.0009999999999999,0.0,0.0,-0.001,0.0199999999999999,-0.013,-0.0039999999999999,0.011,0.0249999999999999,-0.024,0.022,0.002,0.0010000000000003,0.0,-0.002,-0.001,0.0,0.0,fast
-0.0,0.001,0.0,0.0,0.002,-0.001,-0.001,0.019,-0.001,-0.0069999999999999,0.005,-0.025,0.021,-0.008,0.005,0.0019999999999997,-0.001,0.002,-0.0009999999999999,0.001,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
-0.044,0.025,-0.001,-0.066,-0.0559999999999999,0.03,-0.009,0.001,0.001,0.001,0.0,0.003,-0.003,0.001,0.0019999999999999,0.0009999999999998,0.003,-0.0059999999999999,0.004,-0.005,0.001,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.013,-0.002,0.001,-0.056,0.013,-0.0199999999999999,-0.0379999999999999,0.001,0.0,-0.001,-0.001,-0.001,0.001,0.0,-0.003,-0.0009999999999998,-0.001,0.001,-0.001,0.0,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.0139999999999999,-0.001,0.002,-0.0049999999999999,-0.005,0.004,-0.006,0.001,0.0,0.0,-0.001,0.0,0.0,0.0,-0.004,0.0,-0.001,-0.001,0.001,0.0,0.0,fast
-0.002,0.001,0.0,0.009,0.014,-0.013,-0.006,0.001,0.0,0.0,-0.005,-0.006,0.005,-0.001,-0.0039999999999999,-0.0009999999999998,0.0,0.002,-0.001,0.002,0.0,fast
-0.001,0.0,0.001,0.001,0.002,-0.002,0.0,-0.0139999999999999,0.005,0.004,0.065,-0.051,0.029,0.0789999999999999,-0.002,-0.0009999999999998,0.0,0.003,-0.001,0.0009999999999999,0.0,fast
-0.0,0.0,0.0,0.001,-0.001,0.001,0.0,-0.022,0.001,0.0059999999999999,-0.01,-0.024,0.02,-0.0079999999999999,0.001,0.0009999999999998,0.0,-0.0029999999999999,0.0,0.001,0.0,fast
0.0149999999999999,-0.008,-0.0059999999999999,0.001,-0.001,0.0,-0.001,0.0109999999999999,0.0,-0.001,0.001,-0.008,0.0069999999999998,-0.013,0.002,0.0,0.002,-0.004,-0.001,0.001,0.0,fast
-0.0,-0.001,0.0,0.002,-0.002,0.001,-0.003,0.0219999999999999,-0.013,-0.004,0.002,0.041,-0.036,0.011,0.0029999999999999,0.0009999999999998,0.0,-0.001,-0.0009999999999999,0.002,0.0,fast
0.001,0.0,0.001,0.003,-0.003,0.002,0.002,0.0069999999999999,-0.001,0.002,-0.211,-1.261,-1.538,0.006,0.0039999999999999,0.0,0.0,0.002,-0.0009999999999999,0.001,0.0,fast
-0.0139999999999999,-0.002,-0.001,0.044,0.0529999999999999,-0.0349999999999999,0.001,0.002,0.0,-0.001,0.003,-0.019,0.014,0.001,0.0049999999999999,-0.0030000000000001,0.0,0.001,0.001,-0.002,0.0,fast
-0.02,-0.007,0.0,0.009,-0.008,0.005,-0.003,-0.0,-0.001,0.0,-0.002,-0.002,0.003,0.002,0.001,0.0009999999999998,0.001,-0.002,0.0,0.002,0.0,fast
-0.0159999999999999,0.001,0.005,-0.002,-0.004,0.007,0.021,-0.0,0.0,0.001,-0.001,0.0,0.0,0.0009999999999999,0.0,0.0,0.001,-0.001,0.0,-0.001,0.0,fast
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fast
0.02,-0.001,-0.001,0.0,0.0,0.002,0.0109999999999999,-0.0,-0.001,0.0,-0.001,-0.001,0.0,0.001,-0.0029999999999999,0.0,-0.001,0.0,0.0,-0.001,0.0,fast
-0.001,0.003,-0.004,0.008,-0.003,0.002,-0.003,-0.0,0.001,-0.001,-0.002,0.002,-0.001,0.0,-0.004,-0.0009999999999998,0.0,0.0,0.001,0.0,0.0,fast
-0.0,0.0,-0.001,0.0,-0.003,0.003,0.0,-0.02,0.001,0.002,-0.004,0.296,-0.1169999999999999,0.012,-0.0019999999999999,-0.0030000000000001,0.0,0.004,-0.002,0.001,0.0,fast
-0.0,-0.001,0.0,0.001,0.0,0.0,0.0,-0.0259999999999999,-0.004,0.004,0.007,-0.03,0.0189999999999999,0.0,0.0,0.0020000000000002,0.002,-0.001,0.0,0.001,0.0,fast
-0.001,0.0,0.0,0.0,0.001,0.0,0.0,-0.006,-0.002,0.0,0.011,-0.003,0.001,-0.009,0.0009999999999999,0.0,0.001,0.0,0.0,0.0,0.0,fast
-0.0,0.0,-0.001,0.0,0.0,0.0,0.0,0.0229999999999999,-0.012,-0.003,0.003,0.014,-0.012,0.033,0.001,0.0009999999999998,-0.0019999999999999,-0.001,0.0,0.0009999999999999,0.0,fast
-0.0,-0.001,-0.0009999999999999,0.002,-0.004,0.002,-0.005,0.0179999999999999,-0.002,-0.0039999999999999,-0.003,0.001,-0.001,0.0,0.0029999999999999,0.0,-0.001,-0.002,-0.002,0.002,0.0,fast
-0.001,0.001,0.0,0.0019999999999999,-0.003,0.002,-0.003,-0.002,0.002,0.003,0.0089999999999999,0.02,-0.019,0.0139999999999999,0.0039999999999999,-0.0020000000000002,-0.001,0.0,0.001,-0.002,0.0,fast
-0.015,0.009,-0.004,0.004,-0.019,0.011,0.011,0.001,0.0,0.0,0.002,-0.006,0.005,0.0039999999999999,0.001,0.0009999999999998,0.0,0.0,0.0009999999999999,-0.001,0.0,fast
-0.0199999999999999,-0.001,0.002,-0.0039999999999999,-0.011,0.011,0.013,-0.0,0.0,0.0,0.0,0.001,-0.001,0.0,0.0,0.0,0.0,-0.001,0.001,0.001,0.0,fast
0.011,-0.006,-0.003,-0.0099999999999999,-0.0109999999999998,0.008,-0.033,-0.0,0.001,0.0,0.001,0.001,-0.001,0.003,-0.001,0.0,0.0,0.002,0.0009999999999999,0.0,0.0,fast
0.0189999999999999,-0.003,0.002,-0.026,0.022,-0.018,-0.0119999999999999,-0.0,0.0,0.0,-0.001,0.001,-0.001,0.0,-0.003,0.0,-0.001,-0.0019999999999999,0.0,-0.0009999999999999,0.001,fast
0.0099999999999999,-0.002,0.002,-0.0049999999999999,-0.004,0.005,0.009,-0.0,0.0,0.0,0.0,0.001,-0.001,0.001,-0.004,-0.0010000000000003,0.0,0.0,0.0,-0.001,0.0,fast
0.002,0.002,0.001,0.001,-0.003,0.001,-0.0109999999999999,-0.001,0.001,0.0,-0.002,0.005,-0.003,-0.006,-0.003,-0.0009999999999998,0.001,-0.002,-0.001,0.0,0.0,fast
-0.0,0.001,0.0,0.0,-0.002,0.002,0.001,-0.017,0.001,0.002,-0.008,-0.031,0.022,0.0069999999999999,-0.001,0.0009999999999998,0.001,0.003,0.0,-0.001,-0.001,fast
-0.001,0.0,0.0,0.001,-0.001,0.001,0.001,-0.0179999999999999,-0.003,0.0,0.003,-0.006,0.004,-0.02,0.001,0.0009999999999998,0.001,-0.0029999999999999,-0.0009999999999999,-0.002,0.001,fast
-0.0,0.0,0.0,-0.001,0.001,0.0,0.0,0.012,-0.007,0.0029999999999999,-0.002,-0.005,0.006,0.018,0.002,0.0,0.0,0.001,-0.001,0.001,0.0,fast
